day,max_temp,min_temp,solar_radn,wind_run,rain,evapo_trans
30/05/2000,14,8.6,3.3,7.6,7.5,0.172
31/05/2000,14.8,9.2,7.3,5.9,4.2,0.938
1/06/2000,14.7,10.9,4.7,7.1,12.2,0.45
2/06/2000,14.8,8.7,7,6.9,4.4,0.876
3/06/2000,13.1,8.9,0.9,4.8,22,0
4/06/2000,12.3,8.4,2.7,4.7,17.4,0.058
5/06/2000,14.3,7.3,7.6,6.6,0,0.969
6/06/2000,13.7,7.9,6.2,3.1,20.2,0.709
7/06/2000,10.7,6.3,4.1,4.1,16.5,0.299
8/06/2000,13.3,6.6,7.2,1.9,0,0.874
9/06/2000,13.1,2.1,7.5,1.4,1.8,0.87
10/06/2000,14.4,5,5.4,4.8,5.8,0.544
11/06/2000,14.3,8.1,5.5,7.2,14.4,0.584
12/06/2000,10.3,5,6.8,3.6,9.2,0.752
13/06/2000,9.2,2.6,7.1,6.1,0,0.762
14/06/2000,12.1,-0.1,6,2.7,0,0.586
15/06/2000,14.8,0.5,9.2,2.3,0,1.161
16/06/2000,13.4,3.5,6,3.8,0,0.63
17/06/2000,15.3,4.5,5.7,4.4,0,0.601
18/06/2000,15.9,10.1,6.8,8,0,0.861
19/06/2000,13.3,8.2,6.1,5.3,0,0.69
20/06/2000,13.2,4.9,3.5,2.6,0,0.197
21/06/2000,12.7,6.2,4,1.9,0,0.289
22/06/2000,13,7.4,8.8,2.2,0,1.176
23/06/2000,14.9,4.3,8.8,4.8,0,1.154
24/06/2000,15.6,5.7,8.9,4.9,0,1.207
25/06/2000,16,8.8,6.5,7.6,0,0.793
26/06/2000,16.1,11.8,6.7,5.4,0,0.859
27/06/2000,14.8,6.3,7.2,3.3,0,0.89
28/06/2000,13.4,8.9,1.7,5.9,6,0
29/06/2000,13.4,10.2,3.3,2.8,3.9,0.174
30/06/2000,15.7,7.7,6.1,3,0,0.705
1/07/2000,15.6,4.2,9.4,2.2,0,1.272
2/07/2000,12.3,4.4,3.6,2.8,0,0.211
3/07/2000,10.1,8.1,3.5,9.6,0,0.198
4/07/2000,9.6,7.6,3.2,8.8,0,0.143
5/07/2000,13,4.3,10,4,0,1.334
6/07/2000,10.1,1.9,9.6,1.8,0,1.17
7/07/2000,15.6,5,9.5,3.2,0,1.307
8/07/2000,15.1,0.8,9.6,2.5,0,1.239
9/07/2000,14.6,1.2,10.1,1.8,0,1.323
10/07/2000,14.3,2.5,9.1,3.3,0,1.168
11/07/2000,13.6,1.7,9.7,3.1,0,1.246
12/07/2000,13.7,0.6,10,4.3,0,1.278
13/07/2000,13.3,1.1,10.1,4.3,0,1.297
14/07/2000,13.8,4.4,10.1,3.9,0,1.369
15/07/2000,13.9,4.6,7.3,3.6,0,0.876
16/07/2000,15.8,2.1,10.4,3.1,0,1.416
17/07/2000,14.5,1.2,10.2,2.6,0,1.338
18/07/2000,15.2,1.3,7.9,2.6,0,0.955
19/07/2000,14.7,5.3,4.3,3.1,0,0.348
20/07/2000,16,7.9,3.2,5.8,19.5,0.155
21/07/2000,14.1,9.5,5,7.1,3.7,0.497
22/07/2000,14.7,7.6,4.8,3.4,11.5,0.452
23/07/2000,13.2,9.1,9,7.4,0,1.239
24/07/2000,13.1,7.6,8.7,5.3,0,1.162
25/07/2000,14.7,9.6,7.8,4.7,3.3,1.037
26/07/2000,16.3,9.7,8.8,4.7,0,1.252
27/07/2000,15.6,11.4,3.3,8.4,5.1,0.18
28/07/2000,14.7,10.1,5.5,7.3,3.1,0.6
29/07/2000,12.8,6.4,9.1,3,0,1.208
30/07/2000,12.3,0.7,5.4,3.3,0,0.496
31/07/2000,13.4,4.8,7.5,5.3,3.7,0.907
1/08/2000,12.8,5.5,8.5,1.5,2.2,1.086
2/08/2000,12,2.1,11.8,2.6,0,1.576
3/08/2000,13.4,1.5,11.4,4.9,0,1.526
4/08/2000,12,6.3,5.4,3.3,0,0.536
5/08/2000,12.8,2.5,11,3.2,0,1.467
6/08/2000,12.4,2.6,12.1,1.8,0,1.647
7/08/2000,14.3,2.4,12.2,2.5,0,1.705
8/08/2000,12.9,1.3,6,3.6,0,0.606
9/08/2000,14.4,3.6,7.6,3.8,0,0.923
10/08/2000,14.9,5.7,4.7,5.7,4.8,0.425
11/08/2000,15.1,9,10.8,6.1,12.5,1.608
12/08/2000,12.5,5.6,11.1,4.7,0,1.544
13/08/2000,13,0.1,11.1,5.5,0,1.437
14/08/2000,13.5,5.5,12,2.3,0,1.725
15/08/2000,14.3,0.5,11.3,2.3,0,1.507
16/08/2000,13.9,1.9,8.5,3.7,0,1.049
17/08/2000,14,8.2,9,7.4,0,1.238
18/08/2000,14.7,10.9,5.6,7,19.7,0.625
19/08/2000,12.8,7.9,1.5,6.2,19.6,0
20/08/2000,13.3,8,12.9,5.4,0,1.948
21/08/2000,12.7,2.7,8.6,3.5,2.7,1.06
22/08/2000,11.6,6.3,9.9,2.9,0,1.328
23/08/2000,11,0.6,15.4,2,0,2.098
24/08/2000,12.3,2.2,15.4,2.5,0,2.191
25/08/2000,12.8,0.7,8.8,4.8,2.5,1.064
26/08/2000,14.4,6,4.9,7.3,5,0.461
27/08/2000,16.6,9.1,11,3.1,3.4,1.676
28/08/2000,14.4,7.1,9.2,4,0,1.265
29/08/2000,14.8,6.2,12.2,2.3,0,1.812
30/08/2000,15.3,7.5,5.9,4.2,4.8,0.662
31/08/2000,14.9,9.1,9,3.3,2.7,1.263
1/09/2000,14.8,6.2,12.4,2.8,2.5,1.849
2/09/2000,14.8,3.8,13.2,2.9,0,1.929
3/09/2000,14.7,3.6,15.3,2.4,0,2.294
4/09/2000,14.5,4,15.7,1.5,1.1,2.372
5/09/2000,11.4,6.1,10.1,4.3,1.4,1.355
6/09/2000,15.1,5,16.1,4.9,4.8,2.506
7/09/2000,16,8,6.6,5.7,4.4,0.805
8/09/2000,16.2,11.6,5.6,5.4,15.9,0.64
9/09/2000,15.9,13,12.7,8.6,10,2.076
10/09/2000,14.1,6.9,10.7,5.9,5.6,1.535
11/09/2000,13.4,4.7,15.2,2.7,0,2.27
12/09/2000,13.7,0.6,13.1,2,0,1.798
13/09/2000,13.9,5.6,6.7,4.9,10.8,0.779
14/09/2000,12,5.8,5.9,5.5,0,0.62
15/09/2000,12.1,3.6,19.2,3.4,0,2.88
16/09/2000,14.1,0.9,12.3,2.7,0,1.681
17/09/2000,15.3,6.4,18.7,2.2,0,3.036
18/09/2000,15.6,2.7,17.8,4.5,0,2.738
19/09/2000,16.5,8,8.4,5,2.4,1.155
20/09/2000,17.4,12.3,10.1,5.6,0,1.566
21/09/2000,16.6,10.4,16.3,2.8,0,2.745
22/09/2000,15.9,4,17,3.5,0,2.654
23/09/2000,18.3,7.2,17.6,4,0,2.953
24/09/2000,15,9.7,18.2,5.1,10.5,3.043
25/09/2000,8.4,6.3,0.1,8.5,43.7,0
26/09/2000,11.8,3.4,13.9,8.2,0,1.958
27/09/2000,14.1,2.5,19.2,2.8,0,2.917
28/09/2000,14.7,1.3,15.4,2.8,0,2.239
29/09/2000,16,7.7,9.2,10,13.7,1.297
30/09/2000,15.8,8.8,6.1,7.6,18.1,0.714
1/10/2000,16.5,14.5,3.2,5.7,16.7,0.168
2/10/2000,16,13.5,2.8,8.1,17.5,0.084
3/10/2000,14.9,8.3,16.6,6.5,2.9,2.69
4/10/2000,15.7,9.2,16.8,8.8,4.1,2.779
5/10/2000,15.3,8.4,18.3,9.6,2.3,3.028
6/10/2000,17.3,9.6,11.8,7.9,0,1.855
7/10/2000,17.8,12.5,9.2,6.4,0,1.392
8/10/2000,18.4,8.6,13.4,4.6,0,2.173
9/10/2000,15.8,12.8,11.6,8.3,10.1,1.849
10/10/2000,15.4,7.9,18.3,3.9,1.3,3.015
11/10/2000,14.7,8.8,7.5,7.6,11.1,0.971
12/10/2000,14.5,6.4,10.9,7.6,0,1.57
13/10/2000,14.1,6.4,21.8,5.5,0,3.563
14/10/2000,15.3,2.8,18,2.3,0,2.766
15/10/2000,15.3,9.1,11.8,8.3,0,1.805
16/10/2000,15.7,9.9,15.6,5.7,0,2.567
17/10/2000,16,3.1,21.7,3.7,1.7,3.469
18/10/2000,12.1,5.7,21.8,6,0,3.425
19/10/2000,13.3,2.7,23,3.7,0,3.546
20/10/2000,15,2.4,25.2,1.8,0,4.003
21/10/2000,16.7,2.6,24.7,2.4,0,4.019
22/10/2000,16.4,4.4,25,2.4,0,4.165
23/10/2000,19.7,7.3,17.4,2.3,0,2.962
24/10/2000,16.6,9.1,12.4,5.8,0,1.948
25/10/2000,17.8,8.3,5.6,4.7,0,0.628
26/10/2000,19.4,10.5,22.6,3.1,0,4.111
27/10/2000,18.5,9,16.9,3.2,0,2.878
28/10/2000,19,9.8,25.6,6.6,0,4.667
29/10/2000,20.1,12.9,18.7,6.6,0,3.424
30/10/2000,17.9,12.8,20,5.8,2.6,3.612
31/10/2000,16.5,10.1,17.2,7.3,2.6,2.91
1/11/2000,18.8,9.8,13.8,2.1,0,2.29
2/11/2000,17.6,8.4,10.9,5.1,0,1.662
3/11/2000,16.9,5.1,27.3,6.5,0,4.651
4/11/2000,17.3,3.4,23.2,3.9,0,3.829
5/11/2000,14.1,8.3,9.4,2,15.3,1.316
6/11/2000,16.5,10,12.8,4.9,0,2.043
7/11/2000,17.2,8.1,14.5,5.2,17.7,2.346
8/11/2000,11.7,6,8.5,10,1.2,1.077
9/11/2000,15.7,2.9,29.3,6.1,0,4.801
10/11/2000,15.1,3.9,23.8,6.3,0,3.841
11/11/2000,17.2,4.4,26.4,4.7,0,4.463
12/11/2000,16.4,4.3,29.9,2.8,0,5.061
13/11/2000,17.6,5.9,25.9,2.6,0,4.464
14/11/2000,18.3,7.5,22,6.3,0,3.819
15/11/2000,16.9,10.8,20.7,7.8,0,3.639
16/11/2000,16.6,6.2,21.8,6.8,0,3.657
17/11/2000,16.9,10.7,20,9.9,0,3.497
18/11/2000,15,7.9,23.5,8.6,7.6,3.982
19/11/2000,13.5,9,17,8,2.2,2.744
20/11/2000,16.2,3.5,13.9,4.6,1.7,2.085
21/11/2000,17.5,9.7,21.2,5.5,3.1,3.719
22/11/2000,19.5,11.7,28.6,6,1.2,5.403
23/11/2000,15.9,8.4,29.4,4,0,5.175
24/11/2000,18,5.4,29.2,3.4,0,5.085
25/11/2000,16.9,9.7,18.6,5.1,0,3.185
26/11/2000,16,6.6,31.2,3.6,0,5.416
27/11/2000,16,7.2,18.5,4.8,0,3.049
28/11/2000,14.6,10.2,9.8,6.1,7.6,1.428
29/11/2000,16.5,5.7,20.9,6,4.7,3.464
30/11/2000,18.8,9.7,30.8,5.5,0,5.694
1/12/2000,18,9.2,19.7,5.2,0,3.422
2/12/2000,18.5,10.5,26,5.7,2.6,4.757
3/12/2000,15.7,13.7,5.8,4.3,6.9,0.691
4/12/2000,19.7,8.5,33,3.3,0,6.116
5/12/2000,20.9,10.1,32,1.6,0,6.091
6/12/2000,21.2,9.4,20.1,2.7,0,3.629
7/12/2000,20.7,11.4,25.2,4.1,0,4.745
8/12/2000,20,9.4,30.1,3.4,0,5.607
9/12/2000,21.3,12.2,18.2,2.4,0,3.336
10/12/2000,21.4,11.7,22.1,5.1,1.5,4.142
11/12/2000,20.1,13.8,17,5.6,5.1,3.095
12/12/2000,19.6,12.4,23,3.5,3.8,4.283
13/12/2000,22.1,9.4,31.2,2.7,0,5.957
14/12/2000,22.3,12.1,27.1,3.4,0,5.261
15/12/2000,22,12.7,11.5,3.2,0,1.946
16/12/2000,21.6,12.8,12.4,2.2,0,2.132
17/12/2000,22.7,13.4,27.6,2.4,0,5.457
18/12/2000,23.2,11.5,25.8,2.1,0,4.999
19/12/2000,21.9,13.7,14.7,2.6,0,2.652
20/12/2000,22.6,11.3,27.1,3.9,0,5.234
21/12/2000,23,11,23.6,8.1,0,4.498
22/12/2000,18.3,11.7,27,6.9,0,5.011
23/12/2000,20.3,9.4,24.6,4.7,2.7,4.508
24/12/2000,20.9,14.8,9.5,4.7,1.1,1.534
25/12/2000,22.4,16.2,20.2,6.1,0,3.95
26/12/2000,23.6,14.2,18.6,4.9,0,3.568
27/12/2000,25.3,13.8,23.9,5.1,0,4.793
28/12/2000,23,17.2,18,7.2,7,3.515
29/12/2000,20.8,16.5,10.3,5.1,2.3,1.733
30/12/2000,18.8,13.2,10.1,5.6,4.8,1.603
31/12/2000,17.2,11.4,20.3,6.5,2.8,3.594
1/01/2001,17.9,9.1,25,6.2,1.1,4.461
2/01/2001,18.6,11.4,27,4.9,0,5.011
3/01/2001,19.6,7.8,31.8,2.3,0,5.827
4/01/2001,20.6,8.7,30.3,3.2,0,5.641
5/01/2001,20.7,8.9,31.5,3.2,0,5.902
6/01/2001,22.2,9.4,26.7,2.8,0,5.032
7/01/2001,21.9,10.9,28,2.6,0,5.366
8/01/2001,21.5,10.5,18.7,2.1,0,3.39
9/01/2001,22.3,10,19.8,2.4,0,3.63
10/01/2001,23.5,12.8,24.2,3.5,0,4.731
11/01/2001,19,13.5,10.2,7.8,0,1.632
12/01/2001,20.8,14,21.5,6.1,0,4.085
13/01/2001,21.7,12,19.2,6.3,1.1,3.554
14/01/2001,18.7,12.9,28.9,5.7,0,5.487
15/01/2001,21.3,6.2,29,2.7,0,5.278
16/01/2001,18.7,13.8,10.1,8.3,2.4,1.611
17/01/2001,18.9,11.2,25.6,6.3,0,4.731
18/01/2001,21.2,12.7,25.6,4.1,0,4.917
19/01/2001,21.4,11.1,14.4,3,0,2.509
20/01/2001,19.8,11.5,21.5,6.3,0,3.944
21/01/2001,19.8,10.7,17.3,5.7,0,3.052
22/01/2001,22.5,13.8,30.5,7.6,0,6.097
23/01/2001,22.7,7.7,30.6,4.7,0,5.767
24/01/2001,22.6,12,7.2,5,6.4,1.027
25/01/2001,21.6,13.7,14.9,5.2,13.8,2.688
26/01/2001,16.8,14.6,10.3,8.1,4.8,1.635
27/01/2001,17.6,11.3,22.9,7.6,0,4.129
28/01/2001,19.3,5.2,28.7,3,0,5.052
29/01/2001,21.1,9.4,16.3,3.2,0,2.847
30/01/2001,22.8,9,21.8,3.2,0,4.026
31/01/2001,21.3,15.9,16.5,4.8,0,3.088
1/02/2001,19.3,13.1,28.8,4.7,0,5.511
2/02/2001,20.4,7.3,26.8,3.4,0,4.852
3/02/2001,21.2,10.2,26,4.4,0,4.877
4/02/2001,22.2,9.7,16,6.4,0,2.826
5/02/2001,23.1,14,18.9,7,1.9,3.609
6/02/2001,20.8,11.9,20.1,6.8,0,3.707
7/02/2001,20.5,7.4,24.5,2,0,4.404
8/02/2001,19.6,10.6,24.9,4.5,0,4.593
9/02/2001,22.2,9.8,25.8,4.1,0,4.865
10/02/2001,24.1,7.8,26.5,2.5,3,5.006
11/02/2001,19.2,14,5.3,2.7,25.2,0.613
12/02/2001,20.4,16,6.9,3.8,2.8,0.98
13/02/2001,26.2,15.7,18.1,2.5,0,3.593
14/02/2001,25.7,16.8,15.2,2.5,0,2.947
15/02/2001,22.9,17.3,22.3,3.7,0,4.482
16/02/2001,23.6,16.2,16.6,3.1,0,3.188
17/02/2001,19.9,15.1,9.9,1.4,0,1.609
18/02/2001,22.3,14.2,19.5,3.3,0,3.719
19/02/2001,25,12,24.4,2.1,0,4.807
20/02/2001,24.2,15.1,10.7,1.7,0,1.856
21/02/2001,26.8,13,22.7,2.4,0,4.555
22/02/2001,22.8,15.1,12.9,3.5,6,2.316
23/02/2001,21.2,15.4,16.9,5.2,0,3.157
24/02/2001,23.7,10,24.9,2.2,0,4.759
25/02/2001,22.1,12.6,15.8,3.1,0,2.864
26/02/2001,25,10.7,21.6,3.2,0,4.143
27/02/2001,24.3,15.1,13.7,1.6,0,2.528
28/02/2001,24.2,15.5,13.3,2.8,0,2.445
1/03/2001,22.6,16.6,13.7,3.6,0,2.523
2/03/2001,19,14.8,6.9,4.1,10.5,0.955
3/03/2001,17.3,13.3,4.4,2.2,0,0.413
4/03/2001,20.4,12.2,18.8,2.9,0,3.432
5/03/2001,21.1,10.1,23.9,2.6,0,4.434
6/03/2001,21.7,7.5,18.1,1.6,0,3.173
7/03/2001,21.5,11.1,9.2,2.1,0,1.425
8/03/2001,20.3,11.5,10.4,4.1,0,1.662
9/03/2001,19.5,14,7.8,5,0,1.142
10/03/2001,17.3,9.1,21.5,5.4,0,3.746
11/03/2001,19,3.4,23,1.8,0,3.866
12/03/2001,21.2,5.5,19,3.3,0,3.267
13/03/2001,22.5,9.2,17.1,4.4,0,3.048
14/03/2001,20.5,15.5,11.3,6,2.2,1.928
15/03/2001,21.4,12,20.3,2.3,0,3.775
16/03/2001,21.5,9.1,17.8,2.2,0,3.157
17/03/2001,22.1,9.3,20.1,2.6,0,3.658
18/03/2001,22.4,9.8,20.1,3.1,0,3.688
19/03/2001,21.4,10.2,19.7,3.5,0,3.583
20/03/2001,22,9.7,18.8,3,0,3.4
21/03/2001,20.9,9.4,14.2,3.4,0,2.413
22/03/2001,21.9,7.8,14.1,2.9,0,2.377
23/03/2001,23,8.7,17,2.6,0,3.028
24/03/2001,21.4,7.6,11.8,2.9,0,1.897
25/03/2001,22.2,9.5,16.4,3.8,0,2.903
26/03/2001,22.6,10.8,11.6,3.3,0,1.942
27/03/2001,18.8,15.7,4,6.3,20.3,0.344
28/03/2001,21.3,14.6,13.3,4.1,2.6,2.358
29/03/2001,18.6,14.1,7.1,7.7,9.9,0.987
30/03/2001,16.1,9.6,17.7,4.5,0,2.979
31/03/2001,19.2,4.4,17.7,2.9,0,2.911
1/04/2001,20.9,6.9,16.7,3.1,0,2.848
2/04/2001,18.5,9.7,2.1,3.7,16.3,0
3/04/2001,18.2,13.7,15.6,7.8,3,2.743
4/04/2001,16.9,11,14.1,7.3,0,2.333
5/04/2001,19,10.7,13.6,6.5,8.9,2.276
6/04/2001,17.1,12.1,15.1,7.4,0,2.567
7/04/2001,17,12.5,15,6,0,2.555
8/04/2001,17.7,4.6,16.9,2.6,0,2.719
9/04/2001,19.5,5.3,16.4,3.3,0,2.699
10/04/2001,19.9,11.6,13.8,6,2.7,2.36
11/04/2001,17.5,11.4,15.9,3.4,0,2.72
12/04/2001,16.3,5.8,3.2,3.7,15.8,0.152
13/04/2001,17.6,12.3,3.6,5.6,19.1,0.247
14/04/2001,14.5,8.2,7.8,5.5,0,1.019
15/04/2001,17.4,4.7,15.9,0.9,0,2.526
16/04/2001,17.5,4.9,6.5,2.6,0,0.772
17/04/2001,18.3,7.9,11.5,3.7,0,1.782
18/04/2001,19,9.5,7.2,2.1,0,0.965
19/04/2001,18.7,11.1,7.5,2.2,0,1.039
20/04/2001,20.8,11.8,8.5,3.4,0,1.278
21/04/2001,19.9,12.8,6.2,2.3,1.5,0.798
22/04/2001,16.7,10.2,13.4,2.6,0,2.17
23/04/2001,17,6.3,10.2,3,0,1.48
24/04/2001,16.8,7.9,14.1,4,0,2.254
25/04/2001,16.3,3.4,13.6,1.3,0,2.031
26/04/2001,17.6,4.2,13.1,2.5,0,1.996
27/04/2001,17.4,3.5,10.8,3.8,0,1.551
28/04/2001,16.5,5,9.2,4.1,0,1.265
29/04/2001,19,8.3,9.7,3.1,0,1.447
30/04/2001,19.4,11.3,9.4,2.6,0,1.438
1/05/2001,20.2,10.5,9.4,2.8,0,1.438
2/05/2001,19.3,10.6,9.4,3,0,1.427
3/05/2001,17.5,12.8,5.4,1.5,1.5,0.616
4/05/2001,19.3,13.8,9.7,3.2,0,1.537
5/05/2001,21,12.6,6,5.7,2.7,0.763
6/05/2001,18.2,14,9.2,5.9,3.2,1.419
7/05/2001,19.4,11,9,3,0,1.352
8/05/2001,18.5,10.6,11.9,2.7,0,1.919
9/05/2001,17.9,9.7,8,3.4,0,1.115
10/05/2001,17.4,8.3,4.4,2.9,3.8,0.392
11/05/2001,19.3,10.7,3.9,8.1,1.7,0.308
12/05/2001,20.3,14.9,10,3.8,2.7,1.634
13/05/2001,19.1,13.9,5.4,2.4,0,0.633
14/05/2001,17,10.9,9.2,4.1,2.3,1.357
15/05/2001,15.3,10,8.6,6.7,1.3,1.204
16/05/2001,13.7,4.6,10.2,2.3,0,1.388
17/05/2001,15.1,2.3,5.1,3,0,0.476
18/05/2001,17.6,6.1,4.3,5,5.8,0.364
19/05/2001,16.1,11.9,5.3,5.9,9.4,0.581
20/05/2001,15.6,9.4,10,7.9,3.9,1.47
21/05/2001,16.2,12.1,8.4,9,13.5,1.203
22/05/2001,11.6,8.3,3.7,4.5,8.9,0.239
23/05/2001,13.6,4.5,5.6,9.1,6.8,0.57
24/05/2001,16.2,7.7,7.3,6.5,8.4,0.937
25/05/2001,15.3,10.8,3.3,4.2,16.7,0.179
26/05/2001,12.6,7.4,7.9,5.5,4.6,1.003
27/05/2001,13.1,8.1,6.5,4.2,2.6,0.761
28/05/2001,10.2,1.2,9.5,1.8,0,1.144
29/05/2001,9.2,0.9,7.5,2.4,0,0.806
30/05/2001,9.4,2.6,7.1,4.7,0,0.765
31/05/2001,11.1,1.4,9.5,1.2,0,1.163
1/06/2001,12.4,0.4,9.7,2.7,0,1.201
2/06/2001,13,1.3,8.4,2.2,0,1.01
3/06/2001,12.7,0.8,8.6,2.8,0,1.031
4/06/2001,13.6,0.7,8.7,3.7,0,1.06
5/06/2001,13.6,4.6,6.5,3.2,0,0.73
6/06/2001,13.9,4.8,5,4.7,0,0.467
7/06/2001,15,7.5,7.3,3.4,1.5,0.923
8/06/2001,14.2,6.4,6.7,2.1,0,0.793
9/06/2001,16.7,3.3,5.8,6.7,7.6,0.621
10/06/2001,15.2,12.8,3.8,6.6,10.8,0.282
11/06/2001,9.1,2.6,9.1,4.2,0,1.084
12/06/2001,11.8,-1.3,6.8,3.7,0,0.7
13/06/2001,12.5,1.6,8.5,3.6,0,1.023
14/06/2001,12.8,1.9,5.3,5.8,0,0.492
15/06/2001,15.7,7.8,4.8,5.5,0,0.458
16/06/2001,16.2,11.1,1.8,4.3,37.6,0
17/06/2001,14.3,10.5,3.7,5.1,22.7,0.253
18/06/2001,12,8.1,4.9,6.3,0,0.459
19/06/2001,10.6,2.1,9.1,1.6,0,1.101
20/06/2001,13,2.8,5.6,2.9,0,0.551
21/06/2001,14.1,5.4,4.4,2,0,0.364
22/06/2001,15.1,5.5,8,6.7,0,1.032
23/06/2001,15,10.2,7.8,5,1.8,1.047
24/06/2001,13.4,8.9,3.6,6,11.6,0.228
25/06/2001,12.4,3.6,6.9,4.2,0,0.777
26/06/2001,14.8,6.1,7.9,4.5,0,1.017
27/06/2001,16.1,4,8.8,3.8,16.9,1.172
28/06/2001,12.3,7.2,3.5,3.5,0,0.201
29/06/2001,14.4,6.2,6.1,4.7,0,0.683
30/06/2001,12.1,1.4,9,1.2,0,1.097
1/07/2001,9.6,0.5,8.8,3.2,0,1.011
2/07/2001,8.5,-6.8,9.8,2.6,0,1.015
3/07/2001,10.1,-5.1,10,2.2,0,1.104
4/07/2001,11.1,-2,9.9,3,0,1.165
5/07/2001,9.5,-2.3,7.9,3.1,0,0.83
6/07/2001,12.3,-1,7.7,1.5,0,0.853
7/07/2001,12.1,0.7,8.8,1.6,0,1.053
8/07/2001,11.5,1.8,9,1.6,0,1.094
9/07/2001,10.5,0.1,9.7,1.6,0,1.161
10/07/2001,10.8,-0.6,8.8,2.4,0,1.012
11/07/2001,10.5,0.5,8.7,2.7,2.3,1.009
12/07/2001,12,0,5.6,2.3,0,0.521
13/07/2001,12,2.3,8,2.6,3.7,0.942
14/07/2001,11.5,5.7,5.1,3.2,12.5,0.475
15/07/2001,11.9,2.9,8.4,2.3,5.7,1.017
16/07/2001,11.4,2.8,2.2,3,19.5,0
17/07/2001,13.2,6.8,3.8,3.2,8.1,0.257
18/07/2001,12,8.1,6.1,3.3,14.6,0.679
19/07/2001,11.6,4.8,5.6,3.5,11.8,0.556
20/07/2001,10.8,4.9,6.1,2.3,8.5,0.636
21/07/2001,10.9,5,4.1,9,2,0.295
22/07/2001,10.5,7.2,2,10.6,3.4,0
23/07/2001,10.4,5.1,10.1,3.8,0,1.318
24/07/2001,13.4,1.3,8.6,3.2,0,1.049
25/07/2001,12.5,0.9,7.7,1.8,0,0.88
26/07/2001,13.2,4.8,6.8,3.6,0,0.781
27/07/2001,14,7.4,10.7,2.5,0,1.542
28/07/2001,12.6,2.3,4.9,2.8,0,0.426
29/07/2001,12.9,5.7,3.5,6.3,25.8,0.199
30/07/2001,10.6,6.9,11,6.1,0,1.514
31/07/2001,10.7,-0.7,10.9,1,0,1.339
1/08/2001,13.3,3.6,6.9,3.4,0,0.787
2/08/2001,13.9,3.2,7.5,4.4,3.8,0.894
3/08/2001,13.2,7.3,11.3,4.5,0,1.636
4/08/2001,13.5,1.4,9.3,3.3,4.1,1.171
5/08/2001,12.9,4.9,9.9,3.4,0,1.326
6/08/2001,15,1.1,9.6,3.4,0,1.243
7/08/2001,13.6,7.8,6.4,8,11.4,0.744
8/08/2001,16.3,8.9,11.1,4.7,0,1.686
9/08/2001,15.2,7.7,7,5.6,9,0.87
10/08/2001,14.9,9.6,10.3,3.8,4.4,1.519
11/08/2001,13.9,7,4.1,4,4.7,0.316
12/08/2001,11.5,6.6,11.8,4.9,0,1.668
13/08/2001,13.2,3,9.6,3.8,3.2,1.245
14/08/2001,8.7,5.3,2.3,6.7,22.4,0
15/08/2001,8,2.1,0.5,13.9,0,0
16/08/2001,10.1,4.4,7.4,7.1,2.5,0.844
17/08/2001,11.9,6.3,6.3,1.4,0,0.695
18/08/2001,12,6,4.4,5.8,16,0.356
19/08/2001,12.8,5.4,6.1,6.8,14.7,0.659
20/08/2001,13.5,5.3,10.4,7.5,5.2,1.434
21/08/2001,14.8,8.5,13.1,4.1,4.6,2.03
22/08/2001,15.6,11,13,4.6,1.7,2.085
23/08/2001,13.7,10.2,3.2,6.1,18.2,0.155
24/08/2001,13.5,9.2,6.7,6.1,10.7,0.812
25/08/2001,14.2,8.7,7.9,4.3,3.1,1.04
26/08/2001,13.2,3.5,7.2,2.1,1.1,0.836
27/08/2001,13.2,5.6,12.1,2,0,1.738
28/08/2001,14.2,1.8,11.8,2.4,0,1.619
29/08/2001,15.3,6.1,13.9,3.2,0,2.135
30/08/2001,11.7,4.9,4.5,3.1,1.6,0.367
31/08/2001,15.4,7.1,12.8,1.9,0,1.955
1/09/2001,16.4,4.7,13.8,2.3,0,2.109
2/09/2001,15.1,7.1,15.9,5.8,0,2.529
3/09/2001,14.3,5.9,8.3,3.1,0,1.082
4/09/2001,14.6,5.8,7.5,3.3,3,0.938
5/09/2001,15.3,8.6,10.2,4.1,0,1.49
6/09/2001,13.3,10.3,12,3.2,0,1.827
7/09/2001,11.9,9.9,9.3,4.7,0,1.288
8/09/2001,14.4,5.9,15.5,2.3,0,2.401
9/09/2001,13.5,6.5,16.9,3.1,0,2.639
10/09/2001,13.6,3,17.9,3.7,0,2.692
11/09/2001,14.6,1.6,13,2.7,0,1.831
12/09/2001,15,6,13,2.4,0,1.959
13/09/2001,15.5,3.4,9.4,2.5,0,1.257
14/09/2001,16.7,4.3,17.2,3.7,0,2.735
15/09/2001,15.1,10.2,6.8,6.8,1.4,0.855
16/09/2001,14,11.4,13.6,4.8,0,2.174
17/09/2001,15.1,7,15.2,3.8,0,2.395
18/09/2001,15,8.6,16.2,4.2,0,2.626
19/09/2001,15.2,9,11.4,5.1,0,1.725
20/09/2001,15.1,7.1,13.3,4.3,0,2.042
21/09/2001,16.3,8.7,10.7,5.6,1.7,1.605
22/09/2001,15.6,9.9,13.9,6.8,1.1,2.235
23/09/2001,13.8,7.1,20.9,4,0,3.414
24/09/2001,14.4,6.3,20.1,4.5,0,3.259
25/09/2001,13.9,0.6,20.8,2.2,0,3.1
26/09/2001,15.5,2.7,15.6,4,0,2.344
27/09/2001,16.5,8.3,16.7,4.1,0,2.757
